Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
SECURCRED.NS,1.56,,1.56,1.56,1.56,1.56,0.0,0.0,0.0,True,True,True,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
EIDPARRY.NS,746.0,-141.2,808.78,742.0,742.0,742.0,0.54,0.54,0.54,True,True,True,2.6|1.5|28.3|9.3|17.9|-8.3|-141.6|-270.1|-289.4|-222.5|-210.2|-181.2|-188.9|-123.1|-97.3|-85.7|-101.1|-76.7|-97.9|-141.2
BRITANNIA.NS,5324.5,-64.11,5492.52,5279.5,5279.5,5292.0,0.85,0.85,0.61,True,True,True,55.9|63.7|98.0|116.0|116.3|109.7|-140.2|-240.9|-264.1|-212.9|-160.0|-116.0|-113.6|-76.0|-91.7|-88.4|-80.7|-71.4|-65.7|-64.1
CENTRALBK.NS,30.79,-166.24,34.23,30.52,30.52,30.52,0.88,0.88,0.88,True,True,True,60.2|69.4|-3.6|13.0|110.5|166.6|169.9|24.5|-153.6|-194.4|-165.5|-160.0|-211.2|-135.6|-139.5|-98.6|-240.9|-214.9|-184.9|-166.2
MHRIL.NS,219.59,-86.53,231.11,216.19,216.19,216.19,1.57,1.57,1.57,True,True,True,-73.0|-74.4|-98.0|-109.8|-97.9|-81.8|-92.2|-113.6|-135.0|-140.5|-110.7|-73.4|-99.1|-118.8|-133.7|-123.0|-121.9|-86.1|-91.4|-86.5
BLUEDART.NS,4766.5,-90.27,5177.15,4683.0,4750.0,4750.0,1.78,0.35,0.35,True,True,True,75.7|73.5|102.9|87.6|116.3|139.6|148.0|-62.9|-153.4|-195.0|-206.1|-162.4|-177.8|-150.6|-145.4|-116.9|-105.9|-84.1|-80.6|-90.3
SBICARD.NS,624.15,-58.77,633.77,612.1,612.1,616.45,1.97,1.97,1.25,True,True,True,-92.4|-86.2|-91.4|-100.5|-76.8|-75.1|-77.2|-90.8|-113.4|-99.2|-101.8|-104.2|-131.6|-103.7|-118.3|-101.0|-100.6|-53.1|-31.6|-58.8
RVNL.NS,253.0,-154.37,284.51,248.0,251.3,251.3,2.02,0.68,0.68,True,True,True,40.4|36.1|30.6|38.9|54.6|79.0|66.2|-20.7|-164.7|-179.2|-166.0|-163.6|-203.6|-180.0|-173.5|-128.5|-115.7|-91.2|-139.1|-154.4
RENUKA.NS,23.39,-74.85,25.8,22.85,23.01,23.15,2.36,1.65,1.04,True,True,True,192.2|179.9|172.5|163.8|126.7|47.6|-58.5|-226.0|-267.1|-243.0|-214.7|-166.9|-165.5|-134.5|-100.3|-86.1|-85.1|-78.7|-81.9|-74.8
UBL.NS,1344.9,-65.27,1388.28,1312.7,1312.7,1312.7,2.45,2.45,2.45,True,True,True,-94.9|-100.3|-76.9|-102.5|-242.6|-135.6|-133.0|-155.6|-144.6|-165.5|-139.6|-135.9|-148.8|-134.1|-131.2|-121.9|-132.2|-119.9|-84.9|-65.3
COROMANDEL.NS,1830.1,-61.03,1900.89,1786.0,1786.0,1803.8,2.47,2.47,1.46,True,True,True,-55.8|-61.8|-43.8|-74.7|-56.9|-102.8|-152.3|-226.4|-211.4|-199.3|-159.7|-130.8|-139.4|-80.1|-83.8|-59.0|-89.6|-81.5|-65.3|-61.0
MRF.NS,127125.0,-55.3,128170.0,123455.0,124900.0,125630.0,2.97,1.78,1.19,True,True,True,-72.3|-73.9|-75.6|-101.9|-86.7|-59.4|-58.9|-80.9|-107.3|-118.3|-101.9|-77.4|-67.7|-88.0|-108.5|-107.0|-94.7|-15.3|-38.4|-55.3
SANOFI.NS,3216.6,-61.17,3275.92,3117.68,3151.6,3151.6,3.17,2.06,2.06,True,True,True,0.6|-23.0|-42.8|-64.9|-74.6|-78.5|-157.5|-215.6|-219.6|-171.5|-157.6|-140.8|-145.1|-98.0|-112.2|-102.9|-102.2|-94.1|-72.2|-61.2
RAMCOCEM.NS,887.85,-114.37,921.23,860.1,875.0,879.7,3.23,1.47,0.93,True,True,True,-95.5|-100.7|-114.4|-146.4|-101.2|-46.8|-25.1|-51.0|-49.6|-77.5|-69.5|-107.1|-181.3|-146.2|-180.9|-121.4|-58.6|-40.6|-117.7|-114.4
SYMPHONY.NS,709.3,-98.75,768.52,685.0,707.25,707.25,3.55,0.29,0.29,True,True,True,92.2|87.3|65.5|14.4|17.3|3.8|-45.2|-95.0|-137.2|-126.4|-117.2|-93.4|-191.0|-150.9|-156.0|-137.8|-126.8|-101.8|-102.2|-98.8
GLAXO.NS,2304.0,-106.42,2378.01,2217.6,2278.1,2278.1,3.9,1.14,1.14,True,True,True,-85.8|-93.6|-77.0|-64.1|7.6|93.6|100.4|47.4|47.1|33.5|2.8|17.1|-43.0|-44.5|-92.2|-116.9|-135.5|-124.0|-134.9|-106.4
PRSMJOHNSN.NS,121.91,-63.66,126.78,117.32,117.4,117.4,3.91,3.84,3.84,True,True,True,72.9|67.9|74.1|51.3|49.4|55.3|31.5|-48.4|-102.9|-129.5|-90.8|-105.0|-119.3|-116.7|-162.8|-177.9|-142.7|-142.3|-68.9|-63.7
PFIZER.NS,4639.7,-89.73,4733.94,4460.0,4521.0,4609.8,4.03,2.63,0.65,True,True,True,-63.2|-141.3|-153.5|-144.7|-45.6|-60.5|3.0|56.6|-36.1|-182.8|-148.0|80.8|141.2|60.7|-61.3|-107.9|-77.3|-71.3|-94.8|-89.7
EMAMILTD.NS,401.15,-132.92,431.65,385.5,400.2,400.2,4.06,0.24,0.24,True,True,True,44.9|24.3|54.6|35.4|39.3|34.0|40.6|-11.0|-121.5|-163.3|-197.1|-167.7|-178.5|-94.4|-87.9|-118.9|-166.6|-151.3|-138.2|-132.9
ZENSARTECH.NS,489.7,-62.24,502.01,470.1,470.1,485.0,4.17,4.17,0.97,True,True,True,-143.4|-140.8|-132.1|-118.0|-78.7|-74.3|-56.1|-61.5|-81.2|-106.8|-117.5|-109.7|-129.1|-88.1|-98.1|-82.9|-86.1|-62.3|-68.3|-62.2
TCS.NS,2270.2,-56.06,2320.7,2176.88,2176.88,2260.9,4.29,4.29,0.41,True,True,True,-53.2|-50.8|-84.3|-103.5|-86.5|-105.5|-120.4|-109.4|-170.8|-184.4|-202.2|-149.4|-126.6|-64.5|-60.8|-55.4|-53.0|-30.8|-42.9|-56.1
VRLLOG.NS,234.9,-129.46,250.02,225.0,234.2,234.2,4.4,0.3,0.3,True,True,True,18.7|4.0|12.4|-32.9|-32.9|109.2|106.5|63.4|5.7|-113.8|-141.5|-124.2|-166.6|-126.2|-103.9|-74.3|-137.1|-124.4|-120.8|-129.5
ITC.NS,292.05,-130.23,299.29,279.39,291.65,291.65,4.53,0.14,0.14,True,True,True,187.1|167.7|124.9|88.7|72.6|25.4|-1.7|-22.9|-103.4|-79.0|-18.0|24.2|28.4|50.9|-12.8|-4.8|-114.0|-98.7|-125.7|-130.2
HDFCBANK.NS,760.1,-49.26,770.59,726.65,747.0,755.15,4.6,1.75,0.66,True,True,True,-70.6|-80.1|-59.4|-110.4|-15.1|25.1|-53.2|-139.3|-190.3|-170.1|-90.3|-47.8|-76.7|-70.2|-95.6|-77.4|-34.2|80.9|75.5|-49.3
JUBLFOOD.NS,428.0,-133.56,458.35,408.8,422.25,425.4,4.7,1.36,0.61,True,True,True,61.4|58.8|50.2|17.1|8.2|35.6|25.2|-46.9|-138.6|-169.3|-82.9|-58.3|-91.3|-21.2|0.9|-169.2|-163.9|-119.1|-135.8|-133.6
RELIANCE.NS,1356.4,-51.28,1385.45,1290.0,1312.6,1345.2,5.15,3.34,0.83,False,True,True,216.6|206.1|207.3|175.8|122.9|95.3|74.1|19.2|-30.2|-52.6|-47.5|-85.5|-99.1|-99.7|-69.9|-54.5|-55.1|-43.6|-50.8|-51.3
HCLTECH.NS,1161.4,-39.77,1171.36,1103.4,1103.4,1153.7,5.26,5.26,0.67,False,False,True,-118.7|-101.8|-87.7|-80.5|-74.7|-74.4|-65.7|-57.9|-84.8|-93.3|-115.6|-108.9|-113.3|-36.5|-39.8|-31.9|-37.0|-25.3|-30.8|-39.8
PIIND.NS,2842.0,-100.84,2999.26,2700.0,2700.0,2700.0,5.26,5.26,5.26,False,False,False,39.9|36.4|41.0|-10.2|28.2|66.9|73.7|36.2|-110.7|-62.6|86.5|108.5|46.3|136.3|-313.7|-351.5|-245.6|-157.0|-126.4|-100.8
INDIAMART.NS,2020.0,-21.83,2032.25,1911.0,1911.0,1995.0,5.7,5.7,1.25,False,False,True,-8.5|-24.9|-102.1|-136.2|-160.0|-73.5|-50.1|-112.9|-154.8|-195.0|-191.7|-158.4|-161.9|-109.2|-83.1|-37.1|-22.3|-14.5|1.7|-21.8
JYOTHYLAB.NS,207.8,-75.46,231.77,196.15,202.25,202.25,5.94,2.74,2.74,False,True,True,93.2|91.1|92.2|58.4|53.1|38.0|43.9|-59.8|-127.7|-153.6|-159.8|-153.3|-151.4|-130.4|-123.3|-113.3|-108.6|-98.7|-85.3|-75.5
VOLTAS.NS,1258.0,-66.9,1316.23,1186.8,1198.6,1248.6,6.0,4.96,0.75,False,True,True,43.2|32.5|38.7|-11.4|-46.3|-68.8|-125.2|-165.1|-174.9|-170.1|-134.8|-140.7|-130.7|-77.4|-64.9|-68.1|-71.1|-53.6|-59.0|-66.9
ESCORTS.NS,2877.6,-74.07,3050.08,2710.1,2864.0,2875.1,6.18,0.47,0.09,False,True,True,40.2|28.1|17.1|-8.0|52.0|119.1|-86.0|-295.0|-300.2|-213.5|-156.6|-125.0|-128.2|-120.3|-116.4|-96.1|-79.8|-55.7|-49.3|-74.1
ICICIPRULI.NS,518.9,-52.22,532.65,488.6,488.6,507.75,6.2,6.2,2.2,False,False,True,-62.9|-80.0|-24.3|-6.7|40.5|97.5|108.3|93.8|25.5|13.5|17.7|0.0|-132.5|-64.7|-97.6|-86.5|-62.4|-28.0|-40.5|-52.2
IRCTC.NS,523.35,-95.96,542.83,492.65,522.0,522.0,6.23,0.26,0.26,False,True,True,3.2|-15.9|40.9|131.2|153.2|133.0|90.5|18.6|-109.0|-127.0|-105.3|-93.9|-128.4|-113.6|-118.7|-101.2|-71.5|-44.0|-24.4|-96.0
UTIAMC.NS,952.5,-36.93,959.13,896.5,928.5,939.5,6.25,2.58,1.38,False,True,True,-69.1|-57.7|-48.1|-53.3|-42.2|-23.5|-20.6|-14.2|-29.6|-40.0|-25.1|-29.2|-80.5|-107.9|-103.4|-95.4|-39.1|-8.2|-17.2|-36.9
VIPIND.NS,295.65,-26.89,299.73,278.25,278.25,295.05,6.25,6.25,0.2,False,False,True,-162.7|-131.9|-107.1|-104.9|-58.8|58.0|25.1|-56.2|-64.6|-80.0|-98.7|-35.0|-114.3|-73.7|-48.2|10.1|30.7|119.8|52.9|-26.9
INFY.NS,1159.2,-11.75,1162.89,1089.0,1089.0,1155.0,6.45,6.45,0.36,False,False,True,-117.1|-95.3|-88.6|-80.1|-72.3|-73.1|-58.7|-48.8|-83.7|-94.6|-128.0|-111.3|-87.9|42.5|90.4|79.4|54.7|32.0|20.8|-11.7
HAVELLS.NS,1210.5,-21.38,1216.88,1136.83,1170.47,1193.9,6.48,3.42,1.39,False,True,True,-42.0|-53.0|-40.2|-81.9|-58.8|-20.4|-39.8|-105.3|-171.4|-166.9|-130.1|-105.5|-132.5|-92.0|-90.5|-67.1|-54.0|-45.4|-56.9|-21.4
PVRINOX.NS,968.3,-114.4,1024.55,907.4,964.1,964.1,6.71,0.44,0.44,False,True,True,228.3|167.4|131.6|114.2|105.8|97.1|84.1|52.3|6.4|-5.3|-3.7|-20.7|-50.7|-42.5|-84.8|-102.0|-111.7|-100.2|-118.1|-114.4
BSOFT.NS,327.4,-43.48,339.28,306.4,306.4,315.15,6.85,6.85,3.89,False,False,True,-49.1|-51.7|-67.5|-57.7|-16.9|-70.9|-98.6|-147.9|-252.5|-280.1|-253.6|-181.0|-169.8|-111.9|-95.7|-82.9|-59.2|-39.4|-49.4|-43.5
BHARTIARTL.NS,1862.0,2.33,1854.66,1740.5,1740.5,1840.4,6.98,6.98,1.17,False,False,True,128.6|125.7|0.4|-119.7|-80.9|-70.1|-65.3|-225.4|-237.7|-167.1|65.3|166.4|186.3|145.6|100.9|71.8|42.8|35.0|-3.0|2.3
ICICIBANK.NS,1271.8,91.18,1259.2,1187.6,1223.3,1234.4,7.09,3.96,3.03,False,True,True,-65.0|-75.3|-72.2|-112.4|-87.8|-61.2|-82.7|-80.2|-101.4|-105.2|-84.0|-75.4|-77.0|-82.1|-104.8|-79.0|-12.7|109.7|119.1|91.2
DALBHARAT.NS,1797.9,-25.16,1824.25,1675.1,1675.1,1708.6,7.33,7.33,5.23,False,False,False,32.2|-9.5|55.1|45.7|42.4|55.0|-243.8|-347.0|-251.8|-200.9|-165.6|-152.9|-149.0|-121.2|-110.6|-79.7|-39.8|-15.9|-27.8|-25.2
KEC.NS,501.45,-62.14,538.35,466.0,466.0,474.6,7.61,7.61,5.66,False,False,False,-18.6|-27.6|47.4|11.3|112.9|236.1|201.2|65.8|-111.0|-146.7|-136.2|-126.2|-294.7|-290.1|-234.9|-164.4|-130.7|-83.7|-73.6|-62.1
KFINTECH.NS,845.05,-16.94,857.29,784.95,784.95,811.25,7.66,7.66,4.17,False,False,True,-41.8|-93.5|-128.8|-98.8|-64.2|-23.7|-42.5|-83.4|-131.8|-153.4|-160.8|-151.1|-142.8|-108.2|-99.2|-81.1|-79.0|-64.3|-49.7|-16.9
GULFOILLUB.NS,932.55,-32.83,948.08,865.0,886.0,886.0,7.81,5.25,5.25,False,False,False,68.3|63.3|58.1|19.9|81.2|109.1|79.6|38.6|-93.2|-191.6|-173.8|-128.4|-217.2|-182.8|-166.7|-136.7|-120.1|-63.9|-36.1|-32.8
WIPRO.NS,201.21,77.1,197.38,186.5,187.0,197.5,7.89,7.6,1.88,False,False,True,-33.0|-60.5|-63.1|-101.4|-126.7|-147.8|-137.5|-142.0|-230.8|-248.0|-207.9|-144.5|-108.1|-41.8|-18.0|31.8|85.0|149.8|117.8|77.1
GODREJCP.NS,1039.9,-12.68,1038.98,962.27,1001.5,1006.0,8.07,3.83,3.37,False,True,True,-17.0|-26.4|-16.7|16.2|33.6|-156.2|-158.0|-186.2|-141.6|-115.3|-101.5|-73.0|-105.0|-79.4|-87.9|-75.7|-69.2|-54.5|-43.8|-12.7
BAYERCROP.NS,4623.7,56.81,4500.51,4273.0,4279.1,4306.0,8.21,8.05,7.38,False,False,False,-28.8|-17.3|-39.3|-90.5|-105.4|-96.1|-103.4|-153.2|-165.2|-170.9|-175.1|-175.1|-169.0|-128.1|-115.6|-98.0|-75.9|-64.5|-19.5|56.8
APOLLOTYRE.NS,396.3,-5.28,395.13,365.3,365.3,368.85,8.49,8.49,7.44,False,False,False,-115.0|-130.1|-112.0|-156.5|-110.7|-92.0|-95.1|-105.8|-108.3|-115.1|-90.8|-64.3|-179.7|-204.8|-183.8|-155.8|-142.0|-67.2|-22.6|-5.3
SBILIFE.NS,1864.6,48.2,1857.79,1717.61,1785.2,1854.9,8.56,4.45,0.52,False,True,True,-62.9|-55.5|-55.3|-62.1|-28.4|-4.9|1.1|13.0|-28.9|-35.6|-2.1|30.7|17.1|83.9|78.2|61.6|85.9|136.5|107.5|48.2
CASTROLIND.NS,184.71,50.83,183.44,170.1,180.5,182.0,8.59,2.33,1.49,False,True,True,95.9|100.6|129.5|91.4|110.7|99.1|80.3|4.5|-80.8|-105.4|-98.4|-100.9|-101.8|-55.4|-70.8|-54.4|-64.1|-40.9|23.4|50.8
VGUARD.NS,315.0,-59.27,321.79,290.0,303.3,303.3,8.62,3.86,3.86,False,True,True,99.0|42.0|71.3|118.4|83.2|24.0|28.2|5.5|-111.4|-137.2|-155.7|-146.1|-189.2|-172.0|-201.3|-181.8|-162.1|-134.8|-90.6|-59.3
HINDUNILVR.NS,2198.6,-111.1,2252.82,2022.5,2175.4,2175.4,8.71,1.07,1.07,False,True,True,47.5|23.9|65.2|61.3|54.2|26.7|12.3|22.6|-13.0|-32.7|-74.6|-60.8|-121.4|-108.5|-171.4|-191.8|-157.9|-123.1|-112.3|-111.1
HATSUN.NS,920.2,-87.1,937.24,846.17,901.72,908.0,8.75,2.05,1.34,False,True,True,36.3|23.9|-2.3|-6.2|44.2|59.4|52.2|-4.8|-88.3|-98.3|-76.0|-122.8|-139.7|-71.9|-70.4|-111.2|-120.4|-74.8|-75.8|-87.1
BALKRISIND.NS,2198.4,40.85,2183.0,2015.4,2063.7,2170.0,9.08,6.53,1.31,False,False,True,-10.1|-67.4|-38.4|-63.1|-33.8|11.0|23.4|-91.1|-158.7|-165.4|-79.7|-80.7|-129.3|-108.5|-76.8|13.2|40.5|71.4|47.1|40.9
AKZOINDIA.NS,2909.7,-75.66,2947.92,2667.0,2857.0,2876.0,9.1,1.84,1.17,False,True,True,48.9|2.5|-29.7|-42.0|60.1|37.9|46.9|-13.8|83.8|11.0|49.9|-19.1|-101.2|-157.6|-131.2|-114.5|-135.9|-145.7|-33.0|-75.7
DOMS.NS,2211.1,-102.72,2277.39,2023.9,2168.0,2190.0,9.25,1.99,0.96,False,True,True,-100.1|-123.3|-62.6|-61.2|3.4|-0.1|-27.5|-49.1|-144.5|-204.7|-200.8|-86.7|-106.9|-17.7|-60.3|-91.0|-134.5|-129.8|-120.2|-102.7
BRIGADE.NS,657.45,-78.97,720.04,601.0,640.1,651.0,9.39,2.71,0.99,False,True,True,79.8|69.1|75.0|62.1|90.6|17.1|-41.6|-99.8|-182.3|-230.4|-213.6|-180.1|-181.6|-157.9|-124.5|-101.5|-97.9|-78.7|-72.7|-79.0
ABBOTINDIA.NS,27550.0,52.51,27015.0,25150.0,25175.0,27185.0,9.54,9.43,1.34,False,False,True,-89.5|-71.3|-34.6|-90.3|144.8|290.8|221.7|258.1|181.3|154.7|144.1|148.2|129.1|107.2|79.5|80.1|72.1|68.1|60.9|52.5
MSUMI.NS,39.19,-85.4,40.43,35.7,37.91,39.08,9.78,3.38,0.28,False,True,True,73.9|88.3|124.9|147.4|154.0|185.3|153.5|82.2|-16.8|-50.4|-57.2|-39.2|-115.8|-96.7|-92.8|-47.0|-54.3|-56.1|-76.2|-85.4
JKCEMENT.NS,5302.0,-91.79,5426.88,4822.5,5216.0,5290.5,9.94,1.65,0.22,False,True,True,-84.2|-102.1|-70.0|-109.2|-42.9|35.0|12.3|-34.0|-65.7|-68.5|-17.7|-29.9|-55.0|-39.3|-68.6|33.4|88.5|27.1|-64.0|-91.8
CEATLTD.NS,3300.0,30.71,3271.12,3000.5,3093.6,3158.0,9.98,6.67,4.5,False,False,True,-48.8|-78.7|-129.7|-165.4|-132.8|-103.7|-107.2|-117.5|-134.7|-116.8|-82.9|-84.0|-105.9|-98.3|-99.9|-75.6|-48.9|9.4|12.6|30.7
FCONSUMER.NS,0.33,-179.57,0.34,0.3,0.33,0.33,10.0,0.0,0.0,False,True,True,141.1|121.6|108.0|133.3|138.2|127.6|115.2|104.2|94.6|87.5|81.5|77.0|69.4|35.4|-33.3|-41.8|-51.9|-64.2|-114.9|-179.6
BASF.NS,3435.5,-129.15,3713.24,3122.2,3430.1,3430.1,10.03,0.16,0.16,False,True,True,26.1|29.6|49.4|-6.7|148.3|235.5|298.0|189.0|66.2|115.4|126.0|87.0|41.2|47.3|-47.3|-97.3|-132.0|-120.7|-121.4|-129.2
HDFCLIFE.NS,611.2,44.15,607.98,555.1,578.4,605.65,10.11,5.67,0.92,False,False,True,-61.8|-62.1|-62.2|-43.9|8.9|95.9|92.3|69.8|8.3|-8.8|43.7|54.8|-3.7|55.1|26.7|63.5|90.5|97.9|91.0|44.1
DABUR.NS,444.4,-91.64,457.63,403.35,440.3,440.3,10.18,0.93,0.93,False,True,True,44.9|17.2|38.3|88.7|130.4|145.0|205.6|150.0|118.8|81.4|46.7|55.5|-4.1|-34.4|-72.7|-77.8|-59.1|-61.9|-76.4|-91.6
PNB.NS,106.6,25.05,105.25,96.75,98.5,101.66,10.18,8.22,4.86,False,False,True,-30.9|-42.6|-55.5|-106.1|-68.7|-74.8|-138.3|-179.9|-190.6|-176.4|-131.0|-136.1|-168.0|-123.9|-102.0|-76.9|-66.7|-9.0|12.5|25.1
STARCEMENT.NS,216.61,-41.33,223.07,196.53,208.26,213.53,10.22,4.01,1.44,False,True,True,64.3|71.7|116.0|102.1|79.4|102.1|91.5|15.3|-100.0|-153.0|-143.2|-160.7|-186.4|-155.1|-125.6|-83.6|-43.6|-38.6|-63.9|-41.3
VINATIORGA.NS,1329.5,-50.11,1342.27,1203.0,1280.2,1316.2,10.52,3.85,1.01,False,True,True,80.6|113.2|173.2|134.0|200.1|226.6|172.4|124.2|25.8|-28.4|26.9|20.1|74.7|31.3|-18.6|-12.4|-41.9|-2.3|-13.4|-50.1
VESUVIUS.NS,474.5,-56.59,490.17,429.05,461.05,461.05,10.59,2.92,2.92,False,True,True,91.3|91.1|66.9|84.5|99.9|122.1|-8.8|-83.8|-157.0|-161.8|-127.4|-102.2|-135.2|-93.5|-82.4|-74.5|-93.0|-88.4|-65.2|-56.6
RUSTOMJEE.NS,397.15,-38.51,404.71,358.8,387.35,387.35,10.69,2.53,2.53,False,True,True,45.8|-19.4|20.8|-71.8|-45.9|372.7|325.2|211.1|94.9|40.9|40.6|23.8|-36.0|-23.0|-57.6|-76.6|-71.5|-27.0|-20.7|-38.5
TEGA.NS,1593.5,-48.25,1609.82,1439.1,1536.2,1576.4,10.73,3.73,1.08,False,True,True,-181.3|-177.3|-121.9|-200.0|-138.7|-105.3|-79.7|-113.4|-177.1|-150.8|-146.4|-121.0|-148.0|-84.6|-99.3|-78.6|-42.2|-19.4|-52.8|-48.2
JKLAKSHMI.NS,610.0,-140.86,645.49,549.95,601.9,601.9,10.92,1.35,1.35,False,True,True,30.6|17.3|45.7|29.0|54.3|97.7|85.0|132.7|14.5|-2.7|76.7|-14.8|-133.3|-90.1|-135.6|-248.2|-220.4|-174.4|-154.9|-140.9
JUSTDIAL.NS,533.75,45.11,528.18,480.5,511.6,513.8,11.08,4.33,3.88,False,True,True,-64.6|-81.8|-82.0|-90.2|-39.3|3.8|19.9|-7.1|-67.1|-76.6|-79.8|-105.0|-165.2|-131.3|-163.7|-97.2|-89.3|-39.3|35.8|45.1
MPHASIS.NS,2238.5,68.33,2207.58,2013.0,2063.6,2173.6,11.2,8.48,2.99,False,False,True,-21.0|-42.7|-51.0|-99.1|-99.0|-110.7|-96.5|-90.5|-128.1|-123.9|-145.6|-133.9|-113.5|-3.9|2.1|34.9|5.5|53.4|82.4|68.3
RECLTD.NS,338.15,-72.45,346.14,304.05,328.15,332.4,11.22,3.05,1.73,False,True,True,-2.8|-17.1|-22.1|-33.1|-32.7|-16.2|-33.5|-74.5|-118.3|-117.3|-103.0|-93.9|-139.9|-143.0|-150.7|-119.4|-102.4|-52.8|-67.6|-72.4
NAUKRI.NS,1011.0,145.3,956.65,908.3,908.3,908.3,11.31,11.31,11.31,False,False,False,-94.1|-106.6|-90.4|-104.4|-82.0|-65.5|-65.2|-92.5|-140.0|-142.0|-117.0|-110.9|-131.0|-91.1|-85.1|-88.2|-20.7|-62.1|36.2|145.3
TECHM.NS,1454.3,53.05,1435.73,1304.1,1327.3,1406.1,11.52,9.57,3.43,False,False,True,41.0|50.2|44.5|13.9|28.9|2.0|11.7|12.5|-109.6|-142.9|-174.1|-116.9|-38.7|78.4|36.6|-2.3|-25.7|-1.3|32.8|53.1
SHAKTIPUMP.NS,509.2,-61.91,532.46,456.35,487.5,499.5,11.58,4.45,1.94,False,True,True,54.9|65.3|60.1|18.9|61.9|142.2|-7.2|3.9|-133.2|-186.1|-216.4|-219.9|-224.1|-161.6|-137.1|-107.5|-95.4|-72.4|-65.2|-61.9
GICRE.NS,391.05,34.0,391.51,350.25,378.2,380.0,11.65,3.4,2.91,False,True,True,6.1|-13.4|114.5|73.1|30.5|44.3|-54.2|-158.5|-264.2|-219.4|-170.5|-121.2|-92.5|-65.1|-84.1|-48.8|-100.3|-33.6|20.6|34.0
IEX.NS,126.04,13.03,126.48,112.82,121.47,125.53,11.72,3.76,0.41,False,True,True,-46.2|-51.9|-31.9|-15.2|36.4|110.6|124.7|91.0|-2.2|-23.8|-1.4|8.8|-82.6|-20.2|-18.4|32.0|40.0|68.9|36.1|13.0
CONCOR.NS,471.35,-228.69,511.41,421.45,470.3,470.3,11.84,0.22,0.22,False,True,True,64.0|58.8|77.7|85.7|117.6|134.1|164.3|146.4|54.5|48.7|73.6|49.7|-108.9|-100.3|-127.7|-96.1|-75.7|-41.6|-241.0|-228.7
JISLJALEQS.NS,30.32,-67.72,31.91,27.1,28.86,28.86,11.88,5.06,5.06,False,False,False,25.6|21.4|71.2|48.5|108.3|270.1|220.6|80.6|-50.0|-57.4|-5.9|-104.9|-249.7|-207.1|-207.8|-170.7|-130.6|-73.7|-73.0|-67.7
DBL.NS,427.65,-99.26,457.2,382.05,426.8,426.8,11.94,0.2,0.2,False,True,True,101.0|79.0|105.3|85.5|121.9|127.0|109.0|124.9|63.6|51.9|36.9|-129.3|-156.3|-129.3|-138.8|-142.5|-142.3|-111.2|-95.7|-99.3
MARUTI.NS,13310.0,-10.13,13278.3,11887.34,12753.0,12933.0,11.97,4.37,2.92,False,True,True,6.6|25.5|122.3|48.6|106.6|152.5|121.7|31.9|-51.9|-97.9|-103.2|-50.7|-112.4|-107.3|-109.7|-75.3|-71.6|-30.6|-17.7|-10.1
NHPC.NS,80.46,-2.87,79.99,71.62,75.91,78.0,12.34,5.99,3.15,False,False,True,58.6|62.9|64.5|51.5|54.5|14.3|-40.9|-131.1|-234.0|-199.1|-138.0|-149.0|-128.1|-76.0|-57.5|-43.7|-60.7|-46.6|-54.8|-2.9
WHIRLPOOL.NS,852.5,-57.35,900.63,756.85,826.35,830.5,12.64,3.16,2.65,False,True,True,103.5|91.4|89.5|72.4|56.7|55.2|34.1|-26.6|-107.0|-154.4|-160.3|-135.7|-132.0|-108.0|-99.1|-70.0|-76.3|-68.4|-60.4|-57.3
SHREECEM.NS,25420.0,95.89,24885.0,22550.0,23800.0,24400.0,12.73,6.81,4.18,False,False,True,-39.3|-42.2|-5.5|-0.6|17.7|119.3|70.7|32.2|-13.5|-14.9|1.8|5.8|-103.2|-108.2|-114.4|-46.6|-6.0|80.6|62.9|95.9
KOTAKBANK.NS,389.6,109.31,382.22,345.5,363.0,377.9,12.76,7.33,3.1,False,False,True,76.4|86.4|-42.8|-67.1|-52.3|26.5|23.7|50.3|-17.3|30.7|67.1|168.3|173.9|100.3|37.5|40.9|72.2|195.1|146.7|109.3
ECLERX.NS,1550.9,14.57,1539.85,1375.0,1385.2,1519.1,12.79,11.96,2.09,False,False,True,-116.9|-105.6|-120.5|-73.6|60.9|114.8|153.4|147.1|110.3|25.2|-7.6|-14.9|-48.4|41.4|20.7|22.4|43.5|67.2|44.1|14.6
AWL.NS,193.38,-105.78,200.07,171.19,192.3,192.3,12.96,0.56,0.56,False,True,True,74.5|54.8|93.4|105.4|100.9|124.9|89.2|59.2|18.5|-11.3|-13.6|4.5|-53.9|-3.4|-74.1|-69.5|-96.2|-118.7|-107.1|-105.8
LAOPALA.NS,183.18,64.21,176.4,162.1,166.21,167.8,13.0,10.21,9.17,False,False,False,1.8|12.6|44.5|15.7|108.6|193.2|130.0|43.3|-119.8|-173.2|-176.7|-165.1|-215.7|-140.3|-157.7|-120.8|-102.0|-37.0|-14.5|64.2
