Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
TCS.NS,2390.6,-104.31,2526.74,2350.2,2350.2,2350.2,1.72,1.72,1.72,True,True,True,-105.2|-92.0|-108.9|-87.8|-72.0|-66.7|-80.3|-80.6|-89.9|-90.1|-120.5|-128.6|-152.7|-169.3|-177.6|-162.6|-145.8|-90.6|-124.0|-104.3
WIPRO.NS,190.9,-128.92,198.35,187.68,187.68,187.68,1.72,1.72,1.72,True,True,True,-123.7|-120.8|-136.7|-111.0|-106.9|-96.8|-109.6|-118.3|-113.4|-96.6|-84.5|-59.2|-27.4|-30.8|-61.9|-94.4|-135.3|-85.3|-150.7|-128.9
ADANIENT.NS,1927.1,-95.53,2061.64,1848.0,1919.9,1919.9,4.28,0.38,0.38,True,True,True,17.6|27.3|21.6|51.4|47.8|-27.0|-194.5|-229.1|-185.1|-186.3|-226.1|-163.2|-144.8|-122.8|-122.1|-105.1|-95.3|-62.7|-96.2|-95.5
ULTRACEMCO.NS,10934.0,-89.49,11883.45,10382.19,10573.0,10652.0,5.31,3.41,2.65,False,True,True,-28.0|44.1|59.2|68.0|45.6|-66.0|-200.8|-285.1|-210.3|-206.8|-255.5|-174.2|-158.6|-169.5|-183.5|-134.4|-107.5|-84.3|-101.1|-89.5
HCLTECH.NS,1333.7,-71.43,1359.74,1258.64,1297.7,1297.7,5.96,2.77,2.77,False,True,True,-108.5|-104.7|-137.0|-111.5|-97.6|-84.9|-96.8|-94.9|-100.1|-85.1|-89.0|-78.3|-71.5|-71.7|-96.6|-107.6|-114.9|-44.4|-105.9|-71.4
UPL.NS,625.55,-31.27,631.99,583.51,601.0,601.8,7.2,4.08,3.95,False,True,True,87.7|-240.3|-248.7|-210.6|-157.5|-128.6|-127.8|-123.7|-92.0|-77.2|-80.3|-63.0|-58.0|-56.3|-69.5|-69.8|-61.4|-40.3|-60.9|-31.3
GRASIM.NS,2616.3,-95.01,2735.88,2362.26,2563.1,2565.0,10.75,2.08,2.0,False,True,True,-25.6|-7.2|-1.1|21.6|-15.9|-109.5|-225.4|-275.4|-203.2|-147.2|-164.2|-91.8|-74.9|-103.3|-149.5|-113.5|-70.2|-38.6|-94.4|-95.0
NESTLEIND.NS,1193.6,-105.94,1251.45,1063.76,1177.6,1177.6,12.21,1.36,1.36,False,True,True,-35.7|116.0|143.2|169.8|123.4|0.4|-150.9|-248.1|-235.5|-163.8|-188.2|-132.3|-127.5|-141.5|-132.7|-121.7|-106.0|-102.0|-120.5|-105.9
TATACONSUM.NS,1050.2,-118.3,1110.39,927.72,1039.4,1039.4,13.2,1.04,1.04,False,True,True,49.0|92.9|119.6|103.9|57.2|-59.2|-195.5|-233.7|-172.0|-121.5|-172.9|-133.1|-165.4|-186.1|-128.1|-87.6|-82.7|-91.5|-128.4|-118.3
LTIM.NS,4298.8,-64.88,4386.23,3753.18,4048.0,4048.0,14.54,6.2,6.2,False,False,False,-132.0|-125.7|-145.1|-128.7|-120.9|-115.5|-123.3|-120.9|-114.8|-105.2|-99.1|-85.3|-83.4|-76.9|-87.9|-88.4|-92.8|-55.8|-76.1|-64.9
